order_id,customer_id,product_id,quantity,order_date,order_time,payment_method,order_status,shipping_city,discount_percentage
ORD-01356,1881,15,5,21/05/2026,15:37:30,e-wallet,refunded,Esmeralda,0
ORD-01357,596,2,1,15/05/2026,10:50:07,credit_card,cancelled,Uritsk,0
ORD-01358,143,13,1,18/04/2026,1:49:37,e-wallet,pending,Drammen,0
ORD-01359,1587,12,6,19/04/2026,20:40:12,e-wallet,pending,Rattanawapi,0
ORD-01360,1855,16,5,26/04/2026,3:04:52,bank_transfer,completed,Daqiao,0
ORD-01361,328,20,2,18/06/2026,,e-wallet,pending,Rauco,15
ORD-01362,1616,19,2,24/01/2026,22:01:50,e-wallet,completed,Lanckorona,0
ORD-01363,380,4,3,02/06/2026,6:15:23,cod,completed,Lovrenc na Pohorju,0
ORD-01364,345,8,1,27/05/2026,22:24:38,e-wallet,completed,Moxi,0
ORD-01365,1867,1,4,25/05/2026,11:49:06,credit_card,completed,Bern,0
ORD-01366,1956,19,3,20/04/2026,3:45:48,credit_card,cancelled,Bukowina Tatrzańska,0
ORD-01367,215,10,2,22/03/2026,1:04:25,e-wallet,pending,Port-Cartier,0
ORD-01368,1396,1,6,26/03/2026,11:22:59,bank_transfer,completed,,15
ORD-01369,1444,5,4,27/02/2026,,bank_transfer,refunded,Boston,0
ORD-01370,1339,9,5,23/02/2026,0:35:52,credit_card,cancelled,Severomorsk,0
ORD-01371,1875,6,1,08/06/2026,17:12:52,e-wallet,pending,Hushan,0
ORD-01372,594,8,7,17/05/2026,11:50:45,cod,pending,Bondo,0
ORD-01373,1522,17,2,27/03/2026,17:00:45,bank_transfer,pending,Bourges,0
ORD-01374,526,12,4,02/04/2026,22:06:16,bank_transfer,cancelled,Santiago do Cacém,10
ORD-01375,1612,9,6,12/05/2026,22:56:35,credit_card,completed,Tsumeb,0
ORD-01376,447,16,4,10/03/2026,1:55:28,credit_card,completed,Yingjiang,0
ORD-01377,1884,14,1,10/05/2026,10:17:57,e-wallet,completed,Keruguya,15
ORD-01378,520,9,2,27/05/2026,12:30:13,bank_transfer,pending,Shemonaīkha,15
ORD-01379,111,18,1,,9:18:03,bank_transfer,completed,Bromma,0
ORD-01380,735,19,5,04/04/2026,8:49:46,,refunded,Moju,0
ORD-01381,1679,15,5,,18:16:22,cod,refunded,Isiro,10
ORD-01382,1906,18,1,27/04/2026,,e-wallet,completed,Fujikawaguchiko,0
ORD-01383,1908,15,5,09/01/2026,10:14:43,e-wallet,completed,Yishi,0
ORD-01384,1085,8,2,04/03/2026,20:18:54,,refunded,Ikaalinen,0
ORD-01385,1820,5,5,,,bank_transfer,cancelled,Sovetskoye,0
ORD-01386,1548,5,2,25/02/2026,10:13:47,cod,cancelled,Frashër,10
ORD-01387,1940,10,1,28/03/2026,3:06:09,e-wallet,completed,Alicia,15
ORD-01388,1501,12,1,28/03/2026,14:35:53,bank_transfer,pending,Chingas,15
ORD-01389,640,14,4,19/06/2026,11:20:40,e-wallet,completed,Sampaio,0
ORD-01390,1272,8,2,07/01/2026,17:48:08,cod,pending,Kut Rang,0
ORD-01391,1144,17,2,07/06/2026,22:12:25,credit_card,pending,Vitoria-Gasteiz,0
ORD-01392,1679,12,1,15/03/2026,16:13:08,e-wallet,pending,Thành Phố Thái Bình,0
ORD-01393,1639,17,7,24/02/2026,15:06:24,cod,pending,Dhrosiá,10
ORD-01394,1649,15,4,14/01/2026,8:11:53,cod,pending,Hongling,0
ORD-01395,1845,8,4,18/02/2026,19:15:16,,completed,Weifang,0
ORD-01396,337,4,1,22/02/2026,5:53:42,credit_card,completed,The Valley,10
ORD-01397,1890,10,4,31/03/2026,9:22:15,credit_card,completed,Ganjiachang,0
ORD-01398,461,8,1,18/01/2026,12:31:38,e-wallet,pending,Tugusirna,0
ORD-01399,175,2,5,24/03/2026,6:36:40,bank_transfer,pending,København,30
ORD-01400,698,9,4,09/05/2026,12:35:08,cod,completed,Vardenik,0
ORD-01401,1005,14,3,,11:10:22,e-wallet,pending,Tamnag,15
ORD-01402,617,13,3,22/05/2026,23:17:22,cod,pending,Iparia,0
ORD-01403,365,9,2,13/04/2026,18:56:34,bank_transfer,completed,Vänersborg,30
ORD-01404,1708,5,2,07/06/2026,21:30:32,cod,completed,Manalongon,10
ORD-01405,1527,20,1,08/03/2026,13:53:16,bank_transfer,refunded,Wierzawice,0
ORD-01406,859,14,3,23/06/2026,6:25:07,e-wallet,cancelled,Looc,0
ORD-01407,1322,20,2,16/02/2026,,e-wallet,refunded,,0
ORD-01408,1529,15,2,06/02/2026,6:53:28,e-wallet,refunded,Rio Negro,0
ORD-01409,1631,12,2,15/06/2026,14:34:52,cod,pending,Chuqui Chuqui,0
ORD-01410,91,13,5,11/05/2026,1:43:28,credit_card,pending,Danyang,0
ORD-01411,913,18,3,29/01/2026,16:23:42,bank_transfer,refunded,Nagcarlan,10
ORD-01412,1043,13,1,07/03/2026,15:40:32,cod,completed,Villasis,0
ORD-01413,1528,16,2,13/01/2026,3:29:53,e-wallet,cancelled,Bang Lamung,15
ORD-01414,1622,11,4,25/03/2026,11:01:14,e-wallet,pending,Jiangchang,0
ORD-01415,206,2,6,25/01/2026,14:26:20,e-wallet,pending,Gongchang,0
ORD-01416,788,3,3,26/03/2026,18:29:18,bank_transfer,completed,Aengceleng,0
ORD-01417,1075,1,2,04/03/2026,14:32:03,bank_transfer,completed,La Falda,10
ORD-01418,108,7,3,07/02/2026,23:10:59,credit_card,cancelled,San Miguelito,15
ORD-01419,638,14,5,08/03/2026,22:18:31,cod,pending,Opařany,0
ORD-01420,1638,8,4,30/03/2026,0:36:06,e-wallet,completed,Kermānshāh,10
ORD-01421,1242,2,1,26/04/2026,8:35:41,e-wallet,pending,Xin’e,0
ORD-01422,1320,17,1,13/02/2026,13:14:30,cod,completed,Silva Jardim,0
ORD-01423,816,13,1,20/02/2026,8:25:53,e-wallet,cancelled,Wanlongshan,15
ORD-01424,985,13,1,11/06/2026,6:39:16,e-wallet,completed,Tiandu,0
ORD-01425,1333,2,2,12/01/2026,16:16:59,e-wallet,completed,Mochishche,0
ORD-01426,874,9,7,30/01/2026,14:46:06,cod,cancelled,‘Ayn al Bayḑā,0
ORD-01427,611,20,5,17/01/2026,11:22:57,cod,pending,Zavolzh’ye,0
ORD-01428,908,19,1,28/03/2026,22:51:04,credit_card,completed,Al Qurayn,30
ORD-01429,1622,3,4,03/05/2026,6:12:35,bank_transfer,pending,Mlowo,0
ORD-01430,1546,12,1,11/03/2026,11:35:03,e-wallet,completed,Weyburn,0
ORD-01431,1215,9,2,05/06/2026,17:11:52,e-wallet,completed,Le Blanc-Mesnil,0
ORD-01432,616,3,2,21/04/2026,19:52:17,e-wallet,pending,Lidingö,0
ORD-01433,542,18,2,27/02/2026,,e-wallet,completed,San Felipe,15
ORD-01434,1777,4,3,24/05/2026,19:43:36,e-wallet,completed,Saltsjöbaden,0
ORD-01435,1130,12,2,25/02/2026,20:55:26,cod,pending,Pégeia,0
ORD-01436,1420,7,1,11/05/2026,,e-wallet,completed,Concepción,0
ORD-01437,1428,5,1,24/04/2026,17:52:46,cod,pending,Serikbuya,0
ORD-01438,170,12,2,28/04/2026,22:04:31,cod,completed,Alīgūdarz,0
ORD-01439,166,20,1,06/03/2026,0:57:19,bank_transfer,completed,,0
ORD-01440,1813,5,5,31/05/2026,16:27:24,e-wallet,completed,Tosu,0
ORD-01441,828,13,2,10/03/2026,23:22:15,e-wallet,pending,Markham,0
ORD-01442,267,17,4,20/06/2026,22:31:20,e-wallet,pending,Egbe,0
ORD-01443,912,7,4,06/05/2026,23:27:02,e-wallet,completed,Zhigong,0
ORD-01444,849,19,1,13/01/2026,2:43:11,e-wallet,completed,Linköping,0
ORD-01445,682,18,1,11/02/2026,1:56:11,cod,refunded,Arcueil,0
ORD-01446,1039,20,6,22/06/2026,10:58:58,e-wallet,cancelled,Ol’ginskaya,0
ORD-01447,62,17,2,11/01/2026,20:33:31,cod,completed,Tantamayo,10
ORD-01448,1863,2,1,15/04/2026,4:16:21,e-wallet,completed,Göteborg,0
ORD-01449,1425,15,2,15/02/2026,6:13:14,e-wallet,completed,Chichinales,0
ORD-01450,911,10,5,30/03/2026,4:32:08,e-wallet,pending,Uusikaupunki,0
ORD-01451,1361,3,1,03/06/2026,9:22:44,bank_transfer,cancelled,Kubangkondang,0
ORD-01452,1550,8,2,04/02/2026,1:50:30,cod,pending,Agía Varvára,0
ORD-01453,495,8,3,25/06/2026,,e-wallet,pending,Roma,0
ORD-01454,1404,7,4,24/05/2026,15:26:26,,pending,Balfour,0
ORD-01455,1470,6,2,06/06/2026,20:17:07,e-wallet,cancelled,Michałowice,0
ORD-01456,1715,12,2,22/05/2026,,bank_transfer,completed,Urozhaynoye,0
ORD-01457,5,6,1,07/01/2026,9:09:45,bank_transfer,completed,Albuquerque,15
ORD-01458,737,12,6,28/05/2026,8:47:29,credit_card,completed,Strasbourg,0
ORD-01459,1879,17,2,30/04/2026,1:00:03,e-wallet,pending,Honolulu,0
ORD-01460,574,16,3,15/03/2026,12:36:40,e-wallet,pending,Gutalac,15
ORD-01461,639,10,4,22/04/2026,17:11:39,e-wallet,cancelled,Kondoa,0
ORD-01462,521,5,1,23/02/2026,22:24:16,credit_card,completed,Phoenix,0
ORD-01463,1957,8,5,24/02/2026,3:18:26,e-wallet,cancelled,Mangochi,30
ORD-01464,1072,1,7,21/01/2026,16:01:45,e-wallet,completed,Semarapura,15
ORD-01465,260,16,2,24/04/2026,,e-wallet,completed,Nanguzhuang,0
ORD-01466,1315,10,1,20/03/2026,0:28:13,e-wallet,completed,Dos Quebradas,0
ORD-01467,1603,16,1,18/02/2026,19:32:10,cod,cancelled,Ixopo,0
ORD-01468,1495,20,1,08/04/2026,8:12:54,credit_card,completed,Bornu Yassu,0
ORD-01469,184,20,7,17/06/2026,15:07:33,credit_card,cancelled,Rio Negrinho,15
ORD-01470,1445,20,4,24/06/2026,19:33:54,e-wallet,completed,Tyshkivka,10
ORD-01471,1772,11,2,30/05/2026,17:41:11,e-wallet,completed,Capira,10
ORD-01472,977,14,1,19/05/2026,18:43:27,bank_transfer,refunded,Geneina,0
ORD-01473,446,15,2,16/01/2026,4:26:02,credit_card,completed,Canha,0
ORD-01474,1283,15,2,14/03/2026,,cod,cancelled,Hexiangqiao,0
ORD-01475,195,3,5,10/04/2026,21:05:48,e-wallet,completed,San Jose,0
ORD-01476,597,11,2,09/05/2026,9:27:20,e-wallet,cancelled,Färjestaden,0
ORD-01477,1354,14,6,04/06/2026,19:30:45,e-wallet,refunded,Ouro Sogui,0
ORD-01478,1232,11,1,04/05/2026,15:59:17,bank_transfer,pending,Pruszcz,0
ORD-01479,514,12,1,,11:33:46,e-wallet,completed,Onueke,0
ORD-01480,1276,8,2,24/01/2026,1:34:40,e-wallet,completed,Philadelphia,0
ORD-01481,86,6,1,08/06/2026,2:01:10,e-wallet,refunded,Gavião,15
ORD-01482,1460,10,6,05/04/2026,13:36:15,e-wallet,refunded,Wenchang,30
ORD-01483,565,3,1,08/04/2026,11:24:26,e-wallet,completed,Momil,0
ORD-01484,1152,20,1,23/06/2026,6:23:54,e-wallet,cancelled,Monte Leite,0
ORD-01485,1206,7,2,29/05/2026,,e-wallet,pending,Fengpo,0
ORD-01486,739,4,1,10/04/2026,21:14:04,bank_transfer,cancelled,Catbalogan,10
ORD-01487,1362,6,2,10/01/2026,18:33:02,bank_transfer,completed,Barão de Cocais,0
ORD-01488,864,20,1,20/05/2026,0:40:27,credit_card,pending,Sagana,0
ORD-01489,281,3,2,18/06/2026,21:55:40,bank_transfer,completed,Meget,0
ORD-01490,1638,20,5,25/01/2026,10:05:22,e-wallet,cancelled,Tola,10
ORD-01491,389,17,1,16/01/2026,10:51:38,bank_transfer,completed,Cengang,0
ORD-01492,1909,11,2,13/06/2026,5:09:12,bank_transfer,pending,Pohbango,0
ORD-01493,58,10,1,17/04/2026,7:18:47,bank_transfer,pending,Cajati,0
ORD-01494,459,19,5,23/02/2026,10:09:54,credit_card,cancelled,Tervel,10
ORD-01495,1855,18,3,19/02/2026,21:49:28,e-wallet,completed,Nombre de Jesús,0
ORD-01496,1105,10,1,05/04/2026,11:43:26,bank_transfer,pending,Anjozorobe,10
ORD-01497,74,9,2,24/04/2026,2:50:56,cod,completed,Muroto-misakicho,0
ORD-01498,630,19,2,09/04/2026,12:03:20,e-wallet,completed,Timiryazevskoye,0
ORD-01499,1313,18,1,02/01/2026,0:15:01,e-wallet,cancelled,Lidečko,0
ORD-01500,173,7,4,24/06/2026,7:11:19,cod,pending,Daingean,0
ORD-01501,852,6,1,,20:34:04,bank_transfer,completed,Krajan Ngrambingan,0
ORD-01502,662,16,1,29/03/2026,23:45:40,cod,pending,Abomey,0
ORD-01503,959,17,3,22/05/2026,1:30:30,e-wallet,cancelled,Sainte-Geneviève-des-Bois,0
ORD-01504,1351,14,4,09/01/2026,15:41:53,bank_transfer,refunded,Bridgewater,0
ORD-01505,330,9,1,,,e-wallet,completed,Ploemeur,0
ORD-01506,1262,18,3,06/01/2026,11:58:06,bank_transfer,pending,Zhongxian,0
ORD-01507,51,9,5,25/03/2026,15:37:13,cod,pending,Carangola,0
ORD-01508,224,12,5,19/04/2026,5:02:06,e-wallet,completed,Mbongawani,0
ORD-01509,1772,18,2,26/01/2026,8:28:05,bank_transfer,refunded,Carleton-sur-Mer,15
ORD-01510,1920,11,3,25/06/2026,12:39:44,cod,completed,Tomelilla,0
ORD-01511,1146,2,2,02/01/2026,14:51:33,cod,completed,Wangmang,0
ORD-01512,813,16,6,26/01/2026,14:36:39,cod,refunded,Siquisique,15
ORD-01513,1325,13,2,28/05/2026,14:37:09,bank_transfer,cancelled,Lyaskelya,0
ORD-01514,485,2,1,24/03/2026,19:37:01,cod,completed,Lyuban’,0
ORD-01515,1758,8,3,28/05/2026,11:37:35,e-wallet,completed,Xinjie,10
ORD-01516,32,10,4,29/04/2026,0:54:29,bank_transfer,refunded,Pokrov,15
ORD-01517,652,13,4,14/01/2026,,e-wallet,cancelled,Zyuzino,0
ORD-01518,213,9,1,10/06/2026,15:26:05,e-wallet,cancelled,Xiabao,0
ORD-01519,172,14,7,05/02/2026,16:57:26,e-wallet,pending,General Conesa,0
ORD-01520,1219,8,1,04/02/2026,13:30:00,e-wallet,cancelled,Itaparica,0
ORD-01521,1642,5,4,31/01/2026,13:01:12,e-wallet,refunded,Guaçuí,0
ORD-01522,1022,14,1,03/05/2026,8:14:13,e-wallet,completed,Saint-Rémi,0
ORD-01523,1560,12,5,05/01/2026,16:11:14,e-wallet,pending,Kaytitinga,15
ORD-01524,36,6,2,01/02/2026,5:12:58,bank_transfer,pending,Santol,0
ORD-01525,1263,2,6,23/03/2026,23:17:32,bank_transfer,completed,,0
ORD-01526,174,19,2,,17:02:06,e-wallet,cancelled,Alkmaar,0
ORD-01527,701,3,1,08/04/2026,5:52:55,e-wallet,cancelled,Brondong,0
ORD-01528,1952,11,2,13/01/2026,10:36:46,bank_transfer,completed,Podporozh’ye,0
ORD-01529,659,17,1,09/03/2026,17:27:49,,cancelled,Świętajno,15
ORD-01530,708,13,2,19/02/2026,18:12:21,e-wallet,cancelled,Papilawe,0
ORD-01531,522,17,1,14/04/2026,,e-wallet,completed,Ilha de Moçambique,10
ORD-01532,478,19,1,10/01/2026,11:16:36,e-wallet,pending,Fréjus,10
ORD-01533,1572,3,1,20/06/2026,16:41:25,,pending,Mstów,15
ORD-01534,717,13,7,11/05/2026,21:26:00,e-wallet,completed,Saraktash,15
ORD-01535,1900,18,3,18/05/2026,1:14:33,e-wallet,cancelled,Tumpakkepuh,0
ORD-01536,910,20,2,09/04/2026,0:53:18,e-wallet,refunded,Créteil,0
ORD-01537,1139,10,1,29/01/2026,23:43:07,e-wallet,completed,Margasari,0
ORD-01538,1921,1,1,18/04/2026,9:48:16,e-wallet,completed,Hamilton,0
ORD-01539,823,12,5,04/03/2026,8:54:38,e-wallet,pending,Kanthararom,0
ORD-01540,1409,8,1,15/01/2026,8:41:26,credit_card,cancelled,Huillapima,0
ORD-01541,1179,10,5,08/06/2026,6:41:54,e-wallet,cancelled,Oslo,0
ORD-01542,1256,12,2,05/06/2026,6:26:25,e-wallet,completed,Madjeouéni,0
ORD-01543,184,7,3,04/02/2026,15:56:48,cod,completed,Kuala Lumpur,15
ORD-01544,1513,2,5,12/05/2026,23:32:03,e-wallet,completed,Penanggapan,0
ORD-01545,673,12,1,01/05/2026,17:27:52,bank_transfer,completed,,0
ORD-01546,392,17,1,21/06/2026,5:04:22,e-wallet,pending,Nunleu,0
ORD-01547,389,10,2,27/04/2026,11:20:43,credit_card,pending,Hisings Kärra,0
ORD-01548,1684,10,1,09/02/2026,,bank_transfer,cancelled,Gränna,0
ORD-01549,905,5,7,08/03/2026,12:26:49,e-wallet,pending,Fucha,0
ORD-01550,794,11,1,16/02/2026,14:13:33,bank_transfer,completed,Vendargues,0
ORD-01551,1726,13,1,30/03/2026,19:46:32,e-wallet,cancelled,Huanchillas,0
ORD-01552,774,18,1,30/01/2026,1:13:38,e-wallet,cancelled,Suozhen,0
ORD-01553,873,15,2,25/02/2026,14:30:10,credit_card,completed,Maguan,0
ORD-01554,179,17,2,12/02/2026,,credit_card,completed,Kaset Sombun,0
ORD-01555,700,19,1,15/03/2026,3:55:09,credit_card,completed,Malaba,10
ORD-01556,31,16,3,23/04/2026,1:43:09,bank_transfer,completed,Milaor,0
ORD-01557,1034,4,2,06/02/2026,13:32:19,cod,cancelled,Aserrí,0
ORD-01558,1450,13,4,27/04/2026,17:38:38,e-wallet,cancelled,Nioro du Rip,0
ORD-01559,1425,8,1,15/03/2026,2:32:26,e-wallet,completed,San Cristobal,0
ORD-01560,1720,4,1,29/01/2026,17:45:16,e-wallet,completed,Lubukgadang,10
ORD-01561,1314,6,2,16/06/2026,,cod,completed,,0
ORD-01562,1020,9,7,13/04/2026,9:38:57,credit_card,pending,Huazhai,0
ORD-01563,1213,3,2,15/06/2026,23:27:58,e-wallet,pending,Donomulyo,0
ORD-01564,1589,6,1,23/04/2026,16:05:58,e-wallet,pending,Komorní Lhotka,0
ORD-01565,510,5,1,14/01/2026,19:04:13,cod,refunded,Mehendiganj,0
ORD-01566,1036,11,6,,22:41:59,bank_transfer,completed,Zaoshi,0
ORD-01567,108,8,3,26/02/2026,21:09:03,e-wallet,pending,Trondheim,0
ORD-01568,874,11,2,18/04/2026,9:21:46,e-wallet,refunded,Taganrog,10
ORD-01569,1386,1,4,26/04/2026,10:01:53,e-wallet,completed,Goúvai,0
ORD-01570,125,11,2,05/04/2026,19:50:53,cod,pending,Sanpai,0
ORD-01571,1745,11,1,14/03/2026,0:57:13,e-wallet,cancelled,Tanjung Raja,0
ORD-01572,1520,5,1,31/01/2026,13:51:39,e-wallet,cancelled,Caronoan West,0
ORD-01573,1650,7,2,07/02/2026,17:31:34,e-wallet,refunded,Arrepiado,0
ORD-01574,1593,2,2,04/06/2026,8:21:24,bank_transfer,cancelled,Monastyrshchina,0
ORD-01575,1765,9,6,,12:28:14,e-wallet,pending,Sabi,0
ORD-01576,329,6,6,05/03/2026,13:57:44,bank_transfer,refunded,Kilimatinde,10
ORD-01577,897,9,1,20/04/2026,11:00:46,bank_transfer,pending,Denver,0
ORD-01578,1395,10,5,26/01/2026,20:38:16,cod,pending,Pöytyä,0
ORD-01579,216,20,1,25/02/2026,0:44:20,e-wallet,refunded,Santa Catalina,0
ORD-01580,1312,18,1,11/01/2026,9:57:26,,cancelled,Anfu,0
ORD-01581,1956,11,4,24/02/2026,14:44:49,credit_card,refunded,Chai Badan,0
ORD-01582,1513,16,1,29/06/2026,2:28:47,bank_transfer,refunded,Preston,0
ORD-01583,1570,1,5,27/05/2026,14:00:02,credit_card,pending,Pandansari,15
ORD-01584,1394,8,2,12/02/2026,0:25:47,bank_transfer,pending,Celorico de Basto,0
ORD-01585,310,7,3,26/03/2026,15:49:37,cod,cancelled,Gradil,0
ORD-01586,383,20,1,21/05/2026,,bank_transfer,pending,Morez,0
ORD-01587,1369,14,7,10/04/2026,13:07:37,e-wallet,completed,Touzao,0
ORD-01588,1140,11,1,18/06/2026,2:04:48,credit_card,refunded,Huangcun,0
ORD-01589,672,13,3,19/02/2026,18:04:31,bank_transfer,completed,Jetis,0
ORD-01590,1060,5,6,29/05/2026,12:56:52,bank_transfer,pending,Paltamo,0
ORD-01591,1119,15,1,17/06/2026,5:16:16,e-wallet,completed,Nacka,0
ORD-01592,1744,6,2,07/04/2026,8:15:31,bank_transfer,pending,Ad Dabbah,0
ORD-01593,1642,16,1,08/01/2026,13:44:08,bank_transfer,refunded,Bayt Ūlā,0
ORD-01594,1370,2,1,17/06/2026,9:29:14,bank_transfer,completed,,0
ORD-01595,762,18,1,11/05/2026,14:29:06,credit_card,refunded,Plato,0
ORD-01596,1119,17,2,,15:05:51,e-wallet,refunded,Taiping,15
ORD-01597,834,5,4,23/05/2026,13:50:30,e-wallet,cancelled,Şaydnāyā,0
ORD-01598,1370,9,3,20/04/2026,15:30:30,e-wallet,cancelled,Pingpu,0
ORD-01599,954,19,1,09/02/2026,12:51:05,credit_card,pending,Pulaukijang,0
ORD-01600,401,7,2,04/05/2026,5:51:23,e-wallet,cancelled,Puncakbaru,0
ORD-01601,508,2,1,24/04/2026,2:10:09,e-wallet,completed,Shuimen,0
ORD-01602,887,9,2,15/05/2026,9:15:36,bank_transfer,completed,Ohrid,0
ORD-01603,727,20,1,23/02/2026,14:25:19,bank_transfer,cancelled,Maïné Soroa,0
ORD-01604,1191,20,7,12/04/2026,1:01:00,bank_transfer,cancelled,Chicago,0
ORD-01605,1060,14,1,24/01/2026,0:30:17,cod,refunded,Jinkou,0
ORD-01606,725,7,3,09/04/2026,16:00:28,,cancelled,,0
ORD-01607,211,18,4,20/05/2026,15:55:15,e-wallet,pending,Niort,0
ORD-01608,56,6,1,23/06/2026,22:47:24,e-wallet,pending,Wręczyca Wielka,0
ORD-01609,816,7,1,10/05/2026,14:49:55,bank_transfer,cancelled,Ulety,0
ORD-01610,1392,11,4,17/01/2026,0:36:58,bank_transfer,pending,Mabai,0
ORD-01611,1913,1,1,26/06/2026,19:04:26,,cancelled,Jiaxian Chengguanzhen,0
ORD-01612,1309,8,2,30/03/2026,0:53:07,credit_card,cancelled,Kota Kinabalu,0
ORD-01613,787,20,5,13/05/2026,,e-wallet,pending,Veshnyaki,0
ORD-01614,628,18,6,07/04/2026,22:32:49,,pending,Storozhynets’,10
ORD-01615,194,12,2,15/01/2026,20:47:19,e-wallet,pending,Hua Hin,0
ORD-01616,227,6,4,01/03/2026,8:45:52,,cancelled,Molodohvardiys’k,0
ORD-01617,33,17,2,,14:10:21,bank_transfer,completed,Kaynardzha,0
ORD-01618,902,9,5,21/04/2026,,bank_transfer,cancelled,Bella Vista,0
ORD-01619,1569,6,1,,10:41:32,e-wallet,completed,Yushugou,0
ORD-01620,645,16,4,02/04/2026,2:05:33,e-wallet,completed,Battle Creek,0
ORD-01621,1127,2,5,20/06/2026,4:34:24,e-wallet,cancelled,Kaesŏng,0
ORD-01622,662,10,1,19/05/2026,11:37:47,e-wallet,refunded,Stony Plain,0
ORD-01623,296,14,1,05/02/2026,,e-wallet,completed,Sorokino,0
ORD-01624,1256,12,2,19/06/2026,6:46:03,bank_transfer,cancelled,Panikian,0
ORD-01625,1728,19,1,10/06/2026,12:06:44,e-wallet,pending,Xiongbei,0
ORD-01626,215,1,6,04/03/2026,10:34:01,e-wallet,pending,Sidokumpul,0
ORD-01627,469,13,6,29/05/2026,1:10:29,credit_card,completed,Tianmuhu,10
ORD-01628,196,13,4,11/06/2026,3:46:48,e-wallet,pending,Guayabal,0
ORD-01629,1134,7,1,25/01/2026,9:42:20,cod,completed,Lékoni,0
ORD-01630,523,9,1,01/02/2026,16:23:27,bank_transfer,pending,Sukorambi,0
ORD-01631,640,10,4,,10:56:45,bank_transfer,cancelled,Pedroso,15
ORD-01632,1421,17,2,04/04/2026,23:07:04,e-wallet,cancelled,Jistebnice,0
ORD-01633,1713,8,3,01/05/2026,11:35:54,e-wallet,refunded,Mandráki,30
ORD-01634,1298,12,2,05/04/2026,17:22:13,e-wallet,completed,Mafra,15
ORD-01635,254,13,2,16/05/2026,8:45:48,cod,pending,Manjakandriana,15
ORD-01636,606,12,3,17/03/2026,8:40:11,e-wallet,pending,Guayaramerín,0
ORD-01637,201,17,4,18/02/2026,3:47:30,credit_card,refunded,Nato,10
ORD-01638,785,11,1,23/01/2026,6:54:03,bank_transfer,completed,Acopiara,15
ORD-01639,1450,14,1,18/05/2026,10:54:20,bank_transfer,completed,Dongyu,0
ORD-01640,1171,6,1,31/03/2026,19:58:21,credit_card,completed,Dasuhe,0
ORD-01641,646,5,3,29/06/2026,4:47:56,credit_card,completed,Nangaroro,0
ORD-01642,1948,4,7,30/01/2026,22:12:08,e-wallet,refunded,Toshkivka,10
ORD-01643,1692,1,6,01/01/2026,16:38:33,e-wallet,completed,Pakemitan,0
ORD-01644,1504,17,2,13/06/2026,7:00:12,bank_transfer,pending,Si Ma Cai,0
ORD-01645,1444,2,7,07/01/2026,22:21:20,e-wallet,refunded,Sumber,15
ORD-01646,900,2,4,17/01/2026,17:35:06,credit_card,completed,Estância,0
ORD-01647,514,14,2,06/02/2026,,bank_transfer,pending,Néa Pélla,15
ORD-01648,1847,2,1,14/04/2026,12:19:12,credit_card,cancelled,Jiannan,0
ORD-01649,563,14,1,09/02/2026,4:01:41,cod,completed,Pshekhskaya,0
ORD-01650,1585,7,5,07/05/2026,5:37:56,e-wallet,pending,Sainte-Anne-des-Plaines,0
ORD-01651,1300,18,1,25/03/2026,16:59:26,credit_card,pending,Bogoroditsk,10
ORD-01652,1538,13,6,20/05/2026,0:20:49,,pending,Mont-de-Marsan,0
ORD-01653,1119,13,2,29/04/2026,2:00:56,credit_card,completed,Teculután,15
ORD-01654,917,6,2,28/04/2026,11:18:22,e-wallet,completed,Nogueira,10
ORD-01655,1148,15,2,29/04/2026,4:03:20,e-wallet,pending,Torzhok,0
ORD-01656,861,17,1,13/04/2026,,bank_transfer,pending,Sedan,0
ORD-01657,443,3,1,03/03/2026,15:07:51,e-wallet,cancelled,Lukou,0
ORD-01658,1638,5,7,06/06/2026,10:31:35,bank_transfer,pending,Trąbki Wielkie,0
ORD-01659,265,3,4,15/03/2026,15:14:27,cod,completed,Huangkeng,0
ORD-01660,1419,14,1,25/03/2026,20:27:14,e-wallet,cancelled,Tanabe,0
ORD-01661,1738,16,2,05/01/2026,4:33:05,e-wallet,completed,,10
ORD-01662,1484,4,1,07/02/2026,6:56:50,bank_transfer,pending,Xiangyang,0
ORD-01663,773,13,2,24/05/2026,4:04:05,cod,refunded,Podgornoye,0
ORD-01664,1793,11,2,23/06/2026,3:44:28,e-wallet,refunded,Pul-e Khumrī,0
ORD-01665,1723,5,2,11/01/2026,5:55:01,cod,completed,T’azagyugh,0
ORD-01666,835,14,4,29/01/2026,3:16:02,credit_card,completed,Kommunisticheskiy,0
ORD-01667,1009,13,1,18/03/2026,11:00:10,credit_card,pending,,0
ORD-01668,1540,3,2,09/05/2026,0:21:42,credit_card,completed,Luhansk,0
ORD-01669,1408,11,2,05/02/2026,11:12:16,e-wallet,refunded,,0
ORD-01670,589,1,1,11/02/2026,0:59:24,e-wallet,completed,Ecroignard,0
ORD-01671,1759,18,1,27/03/2026,4:51:42,credit_card,pending,Panevėžys,10
ORD-01672,964,13,2,25/06/2026,11:27:18,bank_transfer,cancelled,Mengenkrajan,15
ORD-01673,1342,2,1,06/01/2026,7:19:15,e-wallet,cancelled,Argavand,0
ORD-01674,467,17,1,24/06/2026,18:52:29,e-wallet,cancelled,Ol’gino,0
